"identifier","game_rank","points","bgg_id","bgg_name"
16,12,39,162886,"Spirit Island"
16,13,38,317985,"Beyond the Sun"
16,14,37,23540,"Shikoku 1889"
16,15,36,193738,"Great Western Trail"
16,16,35,276025,"Maracaibo"
16,17,34,125153,"The Gallerist"
16,18,33,176494,"Isle of Skye: From Chieftain to King"
16,19,32,256730,"Pipeline"
16,20,31,140620,"Lewis & Clark: The Expedition"
16,21,30,387472,"Strike: Counter Strike – 4th Armored Division vs Panzer Lehr along the Saar"
16,22,29,161936,"Pandemic Legacy: Season 1"
16,23,28,250458,"Gùgōng"
16,24,27,185343,"Anachrony"
16,25,26,146439,"BattleLore: Second Edition"
16,26,25,126163,"Tzolk'in: The Mayan Calendar"
16,27,24,150999,"Valley of the Kings"
16,28,23,172287,"Champions of Midgard"
16,29,22,17133,"Railways of the World"
16,30,21,270844,"Imperial Settlers: Empires of the North"
16,31,20,132531,"Roll for the Galaxy"
16,32,19,217372,"The Quest for El Dorado"
16,33,18,41933,"Arctic Scavengers"
16,34,17,284083,"The Crew: The Quest for Planet Nine"
16,35,16,137269,"Spyrium"
16,36,15,268864,"Undaunted: Normandy"
16,37,14,141572,"Paperback"
16,38,13,209010,"Mechs vs. Minions"
16,39,12,262712,"Res Arcana"
16,40,11,163968,"Elysium"
16,41,10,184459,"Ave Roma"
16,42,9,163967,"Tiny Epic Galaxies"
16,43,8,286096,"Tapestry"
16,44,7,182028,"Through the Ages: A New Story of Civilization"
16,45,6,295947,"Cascadia"
16,46,5,140934,"Arboretum"
16,47,4,50,"Lost Cities"
16,48,3,65532,"Defenders of the Realm"
16,49,2,230802,"Azul"
16,50,1,266192,"Wingspan"
17,1,50,256960,"Pax Pamir: Second Edition"
17,2,49,109276,"Kanban: Driver's Edition"
17,3,48,125153,"The Gallerist"
17,4,47,224517,"Brass: Birmingham"
17,5,46,310873,"Carnegie"
17,6,45,163068,"Trickerion: Legends of Illusion"
17,7,44,187645,"Star Wars: Rebellion"
17,8,43,4098,"Age of Steam"
17,9,42,231733,"Obsession"
17,10,41,366013,"Heat: Pedal to the Metal"
17,11,40,43015,"Hansa Teutonica"
17,12,39,20437,"Lords of Vegas"
17,13,38,124361,"Concordia"
17,14,37,12,"Ra"
17,15,36,337765,"Brian Boru: High King of Ireland"
17,16,35,104710,"Wiz-War (Eighth Edition)"
17,17,34,383607,"Barcelona"
17,18,33,382843,"Evacuation"
17,19,32,63888,"Innovation"
17,20,31,36424,"Gulf, Mobile & Ohio"
17,21,30,303954,"Pax Viking"
17,22,29,122515,"Keyflower"
17,23,28,342810,"Marrakesh"
17,24,27,400314,"Apiary"
17,25,26,84876,"The Castles of Burgundy"
17,26,25,342070,"Thunder Road: Vendetta"
17,27,24,374866,"Robotrick"
17,28,23,383179,"Age of Innovation"
17,29,22,371077,"Arborea"
17,30,21,2651,"Power Grid"
17,31,20,301255,"Whistle Mountain"
17,32,19,217776,"Import / Export"
17,33,18,358085,"Village Rails"
17,34,17,176920,"Mission: Red Planet (Second/Third Edition)"
17,35,16,368173,"Let's Go! To Japan"
17,36,15,358737,"Leviathan Wilds"
17,37,14,171623,"The Voyages of Marco Polo"
17,38,13,140934,"Arboretum"
17,39,12,318084,"Furnace"
17,40,11,172996,"The King Is Dead"
17,41,10,323612,"Bitoku"
17,42,9,193558,"The Oracle of Delphi"
17,43,8,177736,"A Feast for Odin"
17,44,7,118,"Modern Art"
17,45,6,97207,"Dungeon Petz"
17,46,5,225482,"Seas of Strife"
17,47,4,7854,"YINSH"
17,48,3,158600,"Hanamikoji"
17,49,2,385756,"Angels and Devils"
17,50,1,379078,"Expeditions"
18,1,50,4098,"Age of Steam"
18,2,49,175914,"Food Chain Magnate"
18,3,48,62219,"Dominant Species"
18,4,47,39351,"Automobile"
18,5,46,224517,"Brass: Birmingham"
18,6,45,202426,"Sidereal Confluence"
18,7,44,2651,"Power Grid"
18,8,43,256730,"Pipeline"
18,9,42,145371,"Three Kingdoms Redux"
18,10,41,220308,"Gaia Project"
18,11,40,184267,"On Mars"
18,12,39,66837,"1862: Railway Mania in the Eastern Counties"
18,13,38,552,"Bus"
18,14,37,321608,"Hegemony: Lead Your Class to Victory"
18,15,36,359438,"Skymines"
18,16,35,109276,"Kanban: Driver's Edition"
18,17,34,314582,"Amsterdam"
18,18,33,111341,"The Great Zimbabwe"
18,19,32,251247,"Barrage"
18,20,31,185343,"Anachrony"
18,21,30,125153,"The Gallerist"
18,22,29,310873,"Carnegie"
18,23,28,164928,"Orléans"
18,24,27,276025,"Maracaibo"
18,25,26,122515,"Keyflower"
18,26,25,256960,"Pax Pamir: Second Edition"
18,27,24,350205,"Horseless Carriage"
18,28,23,400602,"Civolution"
18,29,22,161533,"Lisboa"
18,30,21,144733,"Russian Railroads"
18,31,20,160495,"ZhanGuo"
18,32,19,338960,"Slay the Spire: The Board Game"
18,33,18,216132,"Clans of Caledonia"
18,34,17,396790,"Nucleum"
18,35,16,342942,"Ark Nova"
18,36,15,177736,"A Feast for Odin"
18,37,14,167791,"Terraforming Mars"
18,38,13,144344,"Rococo"
18,39,12,43015,"Hansa Teutonica"
18,40,11,382843,"Evacuation"
18,41,10,128721,"Crisis"
18,42,9,144592,"Bruxelles 1893"
18,43,8,283863,"The Magnificent"
18,44,7,355093,"Woodcraft"
18,45,6,169786,"Scythe"
18,46,5,5,"Acquire"
18,47,4,126163,"Tzolk'in: The Mayan Calendar"
18,48,3,73439,"Troyes"
18,49,2,124361,"Concordia"
18,50,1,3076,"Puerto Rico"
19,1,50,237182,"Root"
19,2,49,118,"Modern Art"
19,3,48,224517,"Brass: Birmingham"
19,4,47,31260,"Agricola"
19,5,46,2651,"Power Grid"
19,6,45,38863,"The Rich and the Good"
19,7,44,291572,"Oath"
19,8,43,123260,"Suburbia"
19,9,42,43015,"Hansa Teutonica"
19,10,41,93,"El Grande"
19,11,40,35677,"Le Havre"
19,12,39,125618,"Libertalia"
19,13,38,293014,"Nidavellir"
19,14,37,199792,"Everdell"
19,15,36,231733,"Obsession"
19,16,35,169786,"Scythe"
19,17,34,822,"Carcassonne"
19,18,33,316624,"Stationfall"
19,19,32,256960,"Pax Pamir: Second Edition"
19,20,31,155426,"Castles of Mad King Ludwig"
19,21,30,169318,"City of Spies: Estoril 1942"
19,22,29,176920,"Mission: Red Planet (Second/Third Edition)"
19,23,28,30645,"Tammany Hall"
19,24,27,20551,"Shogun"
19,25,26,6249,"Alhambra"
19,26,25,380938,"Archeos Society"
19,27,24,366013,"Heat: Pedal to the Metal"
19,28,23,161614,"Stockpile"
19,29,22,13004,"The Downfall of Pompeii"
19,30,21,217372,"The Quest for El Dorado"
19,31,20,158600,"Hanamikoji"
19,32,19,172,"For Sale"
19,33,18,12942,"No Thanks!"
19,34,17,184346,"Go Nuts for Donuts"
19,35,16,15512,"Incan Gold"
20,1,50,4098,"Age of Steam"
20,2,49,66837,"1862: Railway Mania in the Eastern Counties"
20,3,48,63170,"1817"
20,4,47,3097,"1849: The Game of Sicilian Railways"
20,5,46,19777,"Indonesia"
20,6,45,28720,"Brass: Lancashire"
20,7,44,161533,"Lisboa"
20,8,43,18602,"Caylus"
20,9,42,111341,"The Great Zimbabwe"
20,10,41,175914,"Food Chain Magnate"
20,11,40,2651,"Power Grid"
20,12,39,31730,"Wabash Cannonball"
20,13,38,97683,"Age of Rail: South Africa"
20,14,37,43015,"Hansa Teutonica"
20,15,36,42052,"Vinhos"
20,16,35,552,"Bus"
20,17,34,128271,"Ginkgopolis"
20,18,33,109276,"Kanban: Driver's Edition"
20,19,32,257732,"Pax Transhumanity"
20,20,31,291572,"Oath"
20,21,30,193738,"Great Western Trail"
20,22,29,166571,"Tramways"
20,23,28,124361,"Concordia"
20,24,27,265537,"Weimar: The Fight for Democracy"
20,25,26,227789,"Heaven & Ale"
20,26,25,1,"Die Macher"
20,27,24,256960,"Pax Pamir: Second Edition"
20,28,23,265188,"Glen More II: Chronicles"
20,29,22,164698,"Fresh Fish"
20,30,21,93,"El Grande"
20,31,20,131287,"Panamax"
20,32,19,310873,"Carnegie"
20,33,18,332686,"John Company: Second Edition"
20,34,17,359871,"Arcs"
20,35,16,338760,"Imperial Steam"
20,36,15,325022,"Coffee Traders"
20,37,14,875,"Roads & Boats"
20,38,13,163068,"Trickerion: Legends of Illusion"
20,39,12,214880,"City of the Big Shoulders"
20,40,11,316624,"Stationfall"
20,41,10,42,"Tigris & Euphrates"
20,42,9,249381,"The Estates"
20,43,8,118,"Modern Art"
20,44,7,144344,"Rococo"
20,45,6,12,"Ra"
20,46,5,39351,"Automobile"
20,47,4,3,"Samurai"
20,48,3,73439,"Troyes"
20,49,2,272739,"Clinic: Deluxe Edition"
20,50,1,216132,"Clans of Caledonia"
21,1,50,111341,"The Great Zimbabwe"
21,2,49,198953,"Pax Renaissance"
21,3,48,3097,"1849: The Game of Sicilian Railways"
21,4,47,11825,"Empire of the Sun: The Pacific War 1941-1945"
21,5,46,199904,"Pericles: The Peloponnesian Wars"
21,6,45,19777,"Indonesia"
21,7,44,332686,"John Company: Second Edition"
21,8,43,96848,"Mage Knight Board Game"
21,9,42,144189,"Fire in the Lake"
21,10,41,875,"Roads & Boats"
21,11,40,207572,"Holland '44: Operation Market-Garden"
21,12,39,97915,"Bios: Megafauna"
21,13,38,190462,"Triumph of Chaos v.2 (Deluxe Edition)"
21,14,37,121921,"Robinson Crusoe: Adventures on the Cursed Island"
21,15,36,202942,"Sicily II"
21,16,35,102435,"Navajo Wars"
21,17,34,249590,"Nevsky: Teutons and Rus in Collision 1240-1242"
21,18,33,84419,"Space Empires 4X"
21,19,32,257198,"TOKYO TSUKIJI MARKET"
21,20,31,237182,"Root"
21,21,30,124742,"Android: Netrunner"
21,22,29,66855,"The Dark Valley"
21,23,28,13122,"Antiquity"
21,24,27,132018,"Churchill"
21,25,26,175914,"Food Chain Magnate"
21,26,25,45315,"Dungeon Lords"
21,27,24,146278,"Tash-Kalar: Arena of Legends"
21,28,23,170416,"Vast: The Crystal Caverns"
21,29,22,123123,"BattleCON: Devastation of Indines"
21,30,21,11293,"Algeria: The War of Independence 1954-1962"
21,31,20,174837,"Sol: Last Days of a Star"
21,32,19,144797,"Argent: The Consortium"
21,33,18,154825,"Arkwright"
21,34,17,145371,"Three Kingdoms Redux"
21,35,16,235344,"TOKYO METRO"
21,36,15,367518,"Imperium: Horizons"
21,37,14,220367,"Empyreal: Spells & Steam"
21,38,13,291572,"Oath"
21,39,12,173064,"Leaving Earth"
21,40,11,172493,"Tannenberg: The Introductory Game"
21,41,10,151347,"Millennium Blades"
21,42,9,45986,"Stronghold"
21,43,8,161533,"Lisboa"
21,44,7,42052,"Vinhos"
21,45,6,62219,"Dominant Species"
21,46,5,552,"Bus"
21,47,4,337627,"Voidfall"
21,48,3,272739,"Clinic: Deluxe Edition"
21,49,2,97207,"Dungeon Petz"
21,50,1,251247,"Barrage"
22,1,50,243,"Advanced Squad Leader"
22,2,49,127178,"Test Match Replay"
22,3,48,8730,"Flying Colors"
22,4,47,240905,"Death Valley: Battles for the Shenandoah"
22,5,46,11057,"The Great Battles of Alexander: Deluxe Edition"
22,6,45,4211,"Stonewall Jackson's Way"
22,7,44,347638,"Inferno: Guelphs and Ghibellines Vie for Tuscany, 1259-1261"
22,8,43,144574,"Last Chance for Victory: The Battle of Gettysburg"
22,9,42,178896,"Last Blitzkrieg: Wacht am Rhein, The Battle of the Bulge"
22,10,41,341306,"Panzer North Africa"
22,11,40,213497,"Red Storm: The Air War Over Central Germany, 1987"
22,12,39,29663,"Star Fleet Battles: Captain's Edition Basic Set"
22,13,38,31260,"Agricola"
22,14,37,421,"1830: Railways & Robber Barons"
22,15,36,192836,"The Colonists"
22,16,35,312059,"Zero Leader"
22,17,34,214880,"City of the Big Shoulders"
22,18,33,155426,"Castles of Mad King Ludwig"
22,19,32,266192,"Wingspan"
22,20,31,11825,"Empire of the Sun: The Pacific War 1941-1945"
22,21,30,144189,"Fire in the Lake"
22,22,29,35677,"Le Havre"
22,23,28,411638,"Luzon: Race for Bataan"
22,24,27,3209,"Pennant Race"
22,25,26,206480,"Imperial Struggle"
22,26,25,224517,"Brass: Birmingham"
22,27,24,71,"Civilization"
22,28,23,11361,"Grand Prix Circus"
22,29,22,17405,"1846: The Race for the Midwest"
22,30,21,102794,"Caverna: The Cave Farmers"
22,31,20,3730,"Statis Pro Baseball"
22,32,19,17651,"Under the Lily Banners"
22,33,18,4086,"Napoleon at Bay: The Campaign in France, 1814"
22,34,17,354570,"Undaunted: Stalingrad"
22,35,16,231733,"Obsession"
22,36,15,314577,"Pacific War: The Struggle Against Japan, 1941-1945 (Second Edition)"
22,37,14,22877,"Fields of Fire"
22,38,13,245609,"Banish All Their Fears: Bayonet & Musket Battles, Volume 1"
22,39,12,288572,"The Third Winter: The Battle for the Ukraine September 1943-April 1944"
22,40,11,85572,"The Last Success: Quadrigame of the War Against Austria, April - July 1809"
22,41,10,11091,"Leuthen: Frederick's Greatest Victory"
22,42,9,3076,"Puerto Rico"
22,43,8,1423,"Storm over Arnhem"
22,44,7,1044,"Gunslinger"
22,45,6,309913,"Border Reivers: Anglo-Scottish Border Raids, 1513-1603"
22,46,5,11440,"Sport of Kings"
22,47,4,28143,"Race for the Galaxy"
22,48,3,1442,"Victory in the Pacific"
22,49,2,183578,"Wing Leader: Supremacy 1943-1945"
22,50,1,164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD"
23,1,50,198953,"Pax Renaissance"
23,2,49,154825,"Arkwright"
23,3,48,193867,"1822: The Railways of Great Britain"
23,4,47,130960,"Triumph & Tragedy: European Balance of Power 1936-1945"
23,5,46,31260,"Agricola"
23,6,45,224517,"Brass: Birmingham"
23,7,44,175914,"Food Chain Magnate"
23,8,43,12333,"Twilight Struggle"
23,9,42,62219,"Dominant Species"
23,10,41,4098,"Age of Steam"
23,11,40,272739,"Clinic: Deluxe Edition"
23,12,39,19777,"Indonesia"
23,13,38,177736,"A Feast for Odin"
23,14,37,145371,"Three Kingdoms Redux"
23,15,36,182028,"Through the Ages: A New Story of Civilization"
23,16,35,184267,"On Mars"
23,17,34,63170,"1817"
23,18,33,163068,"Trickerion: Legends of Illusion"
23,19,32,1,"Die Macher"
23,20,31,350205,"Horseless Carriage"
23,21,30,325022,"Coffee Traders"
23,22,29,424,"1870: Railroading Across the Trans Mississippi from 1870"
23,23,28,229853,"Teotihuacan: City of Gods"
23,24,27,128721,"Crisis"
23,25,26,41066,"Virgin Queen"
23,26,25,164928,"Orléans"
23,27,24,159675,"Fields of Arle"
23,28,23,3076,"Puerto Rico"
23,29,22,40276,"Masters of Venice"
23,30,21,321608,"Hegemony: Lead Your Class to Victory"
23,31,20,131287,"Panamax"
23,32,19,220308,"Gaia Project"
23,33,18,342942,"Ark Nova"
23,34,17,161533,"Lisboa"
23,35,16,166571,"Tramways"
23,36,15,71,"Civilization"
23,37,14,26990,"Container"
23,38,13,192836,"The Colonists"
23,39,12,146910,"Wildcatters"
23,40,11,167791,"Terraforming Mars"
23,41,10,165022,"€uro Crisis"
23,42,9,28720,"Brass: Lancashire"
23,43,8,343905,"Boonlake"
23,44,7,322289,"Darwin's Journey"
23,45,6,483,"Diplomacy"
23,46,5,145219,"Craftsmen"
23,47,4,227605,"For-Ex"
23,48,3,211716,"John Company"
23,49,2,196217,"18Ireland"
23,50,1,249381,"The Estates"
24,1,50,272739,"Clinic: Deluxe Edition"
24,2,49,154825,"Arkwright"
24,3,48,161533,"Lisboa"
24,4,47,224517,"Brass: Birmingham"
24,5,46,182028,"Through the Ages: A New Story of Civilization"
24,6,45,198953,"Pax Renaissance"
24,7,44,193867,"1822: The Railways of Great Britain"
24,8,43,177736,"A Feast for Odin"
24,9,42,229853,"Teotihuacan: City of Gods"
24,10,41,184267,"On Mars"
24,11,40,164928,"Orléans"
24,12,39,31260,"Agricola"
24,13,38,159675,"Fields of Arle"
24,14,37,342942,"Ark Nova"
24,15,36,322289,"Darwin's Journey"
24,16,35,310873,"Carnegie"
24,17,34,167791,"Terraforming Mars"
24,18,33,163068,"Trickerion: Legends of Illusion"
24,19,32,182874,"Grand Austria Hotel"
24,20,31,109276,"Kanban: Driver's Edition"
24,21,30,125153,"The Gallerist"
24,22,29,350205,"Horseless Carriage"
24,23,28,312484,"Lost Ruins of Arnak"
24,24,27,236457,"Architects of the West Kingdom"
24,25,26,4098,"Age of Steam"
24,26,25,325022,"Coffee Traders"
24,27,24,321608,"Hegemony: Lead Your Class to Victory"
24,28,23,62219,"Dominant Species"
24,29,22,12,"Ra"
24,30,21,35677,"Le Havre"
24,31,20,215,"Tichu"
24,32,19,2651,"Power Grid"
24,33,18,251247,"Barrage"
24,34,17,256730,"Pipeline"
24,35,16,324856,"The Crew: Mission Deep Sea"
24,36,15,231733,"Obsession"
24,37,14,124361,"Concordia"
24,38,13,214880,"City of the Big Shoulders"
24,39,12,343927,"Union Stockyards"
24,40,11,280480,"Crystal Palace"
24,41,10,385610,"Kutná Hora: The City of Silver"
24,42,9,1,"Die Macher"
24,43,8,170042,"Raiders of the North Sea"
24,44,7,284189,"Foundations of Rome"
24,45,6,318084,"Furnace"
24,46,5,300322,"Hallertau"
24,47,4,38863,"The Rich and the Good"
24,48,3,332686,"John Company: Second Edition"
24,49,2,271055,"Dwellings of Eldervale"
24,50,1,227224,"The Red Cathedral"
25,1,50,231733,"Obsession"
25,2,49,224783,"Vindication"
25,3,48,227935,"Wonderland's War"
25,4,47,144344,"Rococo"
25,5,46,312484,"Lost Ruins of Arnak"
25,6,45,224517,"Brass: Birmingham"
25,7,44,182874,"Grand Austria Hotel"
25,8,43,342942,"Ark Nova"
25,9,42,163068,"Trickerion: Legends of Illusion"
25,10,41,237179,"Weather Machine"
25,11,40,316624,"Stationfall"
25,12,39,316554,"Dune: Imperium"
25,13,38,125153,"The Gallerist"
25,14,37,342894,"Mythic Mischief"
25,15,36,162886,"Spirit Island"
25,16,35,266524,"PARKS"
25,17,34,199792,"Everdell"
25,18,33,283393,"Aquatica"
25,19,32,521,"Crokinole"
25,20,31,315695,"Veiled Fate"
25,21,30,2651,"Power Grid"
25,22,29,277659,"Final Girl"
25,23,28,266192,"Wingspan"
25,24,27,56692,"Parade"
25,25,26,381249,"Rebel Princess"
25,26,25,295947,"Cascadia"
25,27,24,306482,"I C E"
25,28,23,125618,"Libertalia"
25,29,22,232414,"Oceans"
25,30,21,276498,"Paris: La Cité de la Lumière"
25,31,20,180593,"The Bloody Inn"
25,32,19,270109,"Iwari"
25,33,18,336986,"Flamecraft"
25,34,17,323612,"Bitoku"
25,35,16,359871,"Arcs"
25,36,15,383499,"Witchcraft!"
25,37,14,284742,"Honey Buzz"
25,38,13,12,"Ra"
25,39,12,328565,"Caper: Europe"
25,40,11,169786,"Scythe"
25,41,10,291572,"Oath"
25,42,9,443,"Code 777"
25,43,8,329082,"Radlands"
25,44,7,231218,"Black Sonata"
25,45,6,254640,"Just One"
25,46,5,122522,"Smash Up"
25,47,4,255984,"Sleeping Gods"
25,48,3,237182,"Root"
25,49,2,317457,"Dinosaur World"
25,50,1,230802,"Azul"
26,1,50,111341,"The Great Zimbabwe"
26,2,49,4098,"Age of Steam"
26,3,48,25021,"Sekigahara: The Unification of Japan"
26,4,47,259962,"Stress Botics"
26,5,46,332686,"John Company: Second Edition"
26,6,45,128780,"Pax Porfiriana"
26,7,44,32944,"Neue Heimat"
26,8,43,256960,"Pax Pamir: Second Edition"
26,9,42,29603,"D-Day at Omaha Beach"
26,10,41,66837,"1862: Railway Mania in the Eastern Counties"
26,11,40,463,"Magic: The Gathering"
26,12,39,12333,"Twilight Struggle"
26,13,38,552,"Bus"
26,14,37,11825,"Empire of the Sun: The Pacific War 1941-1945"
26,15,36,118,"Modern Art"
26,16,35,2651,"Power Grid"
26,17,34,12,"Ra"
26,18,33,19056,"Square on Sale"
26,19,32,419384,"Suna Valo"
26,20,31,188,"Go"
26,21,30,122515,"Keyflower"
26,22,29,320879,"Dual Gauge"
26,23,28,278685,"The Barracks Emperors"
26,24,27,280480,"Crystal Palace"
26,25,26,255659,"Ground Floor (Second Edition)"
26,26,25,180901,"Joraku"
26,27,24,375931,"Land and Freedom: The Spanish Revolution and Civil War"
26,28,23,118497,"Trick of the Rails"
26,29,22,71668,"After Pablo"
26,30,21,79828,"A Few Acres of Snow"
26,31,20,131287,"Panamax"
26,32,19,256730,"Pipeline"
26,33,18,206480,"Imperial Struggle"
26,34,17,389820,"Burning Banners"
26,35,16,377945,"Endurance"
26,36,15,321277,"Tinners' Trail"
26,37,14,27708,"1960: The Making of the President"
26,38,13,165401,"Wir sind das Volk!"
26,39,12,309752,"The Field of the Cloth of Gold"
26,40,11,225818,"Mini Rails"
26,41,10,381591,"Pax Penning"
26,42,9,424975,"Wilmot's Warehouse"
26,43,8,42052,"Vinhos"
26,44,7,3,"Samurai"
26,45,6,246900,"Eclipse: Second Dawn for the Galaxy"
26,46,5,35677,"Le Havre"
26,47,4,336131,"Halls of Hegra"
26,48,3,11,"Bohnanza"
26,49,2,245456,"Attack of the 50 Foot Colossi!"
26,50,1,410103,"7 Empires"
27,1,50,31260,"Agricola"
27,2,49,4098,"Age of Steam"
27,3,48,162886,"Spirit Island"
27,4,47,231733,"Obsession"
27,5,46,177736,"A Feast for Odin"
27,6,45,183685,"Mr. President: The American Presidency, 2001-2020"
27,7,44,193738,"Great Western Trail"
27,8,43,174430,"Gloomhaven"
27,9,42,77423,"The Lord of the Rings: The Card Game"
27,10,41,342942,"Ark Nova"
27,11,40,35677,"Le Havre"
27,12,39,192135,"Too Many Bones"
27,13,38,400602,"Civolution"
27,14,37,224517,"Brass: Birmingham"
27,15,36,70149,"Ora et Labora"
27,16,35,391137,"Galactic Cruise"
27,17,34,84876,"The Castles of Burgundy"
27,18,33,367041,"Scholars of the South Tigris"
27,19,32,332686,"John Company: Second Edition"
27,20,31,182874,"Grand Austria Hotel"
27,21,30,159675,"Fields of Arle"
27,22,29,198953,"Pax Renaissance"
27,23,28,144733,"Russian Railroads"
27,24,27,237182,"Root"
27,25,26,66837,"1862: Railway Mania in the Eastern Counties"
27,26,25,125153,"The Gallerist"
27,27,24,109276,"Kanban: Driver's Edition"
27,28,23,95527,"Madeira"
27,29,22,321608,"Hegemony: Lead Your Class to Victory"
27,30,21,167791,"Terraforming Mars"
27,31,20,310873,"Carnegie"
27,32,19,111341,"The Great Zimbabwe"
27,33,18,266192,"Wingspan"
27,34,17,286096,"Tapestry"
27,35,16,256960,"Pax Pamir: Second Edition"
27,36,15,256730,"Pipeline"
27,37,14,234277,"Nusfjord"
27,38,13,192836,"The Colonists"
27,39,12,214880,"City of the Big Shoulders"
27,40,11,42052,"Vinhos"
27,41,10,235555,"Bios: Origins (Second Edition)"
27,42,9,126042,"Nations"
27,43,8,266810,"Paladins of the West Kingdom"
27,44,7,318184,"Imperium: Classics"
27,45,6,163068,"Trickerion: Legends of Illusion"
27,46,5,295895,"Distilled"
27,47,4,246684,"Smartphone Inc."
27,48,3,3076,"Puerto Rico"
27,49,2,129294,"Campaign Trail"
27,50,1,187617,"Nemo's War (Second Edition)"
28,1,50,182028,"Through the Ages: A New Story of Civilization"
28,2,49,337627,"Voidfall"
28,3,48,220308,"Gaia Project"
28,4,47,163068,"Trickerion: Legends of Illusion"
28,5,46,184267,"On Mars"
28,6,45,224517,"Brass: Birmingham"
28,7,44,177736,"A Feast for Odin"
28,8,43,322289,"Darwin's Journey"
28,9,42,161533,"Lisboa"
28,10,41,84876,"The Castles of Burgundy"
28,11,40,185343,"Anachrony"
28,12,39,70149,"Ora et Labora"
28,13,38,342942,"Ark Nova"
28,14,37,237179,"Weather Machine"
28,15,36,124361,"Concordia"
28,16,35,231733,"Obsession"
28,17,34,422541,"Star Trek: Captain's Chair"
28,18,33,310873,"Carnegie"
28,19,32,125153,"The Gallerist"
28,20,31,4098,"Age of Steam"
28,21,30,146886,"La Granja"
28,22,29,31260,"Agricola"
28,23,28,124742,"Android: Netrunner"
28,24,27,35677,"Le Havre"
28,25,26,109276,"Kanban: Driver's Edition"
28,26,25,2651,"Power Grid"
28,27,24,115746,"War of the Ring: Second Edition"
28,28,23,276025,"Maracaibo"
28,29,22,3076,"Puerto Rico"
28,30,21,418059,"SETI: Search for Extraterrestrial Intelligence"
28,31,20,122515,"Keyflower"
28,32,19,187645,"Star Wars: Rebellion"
28,33,18,102794,"Caverna: The Cave Farmers"
28,34,17,165872,"Liberty or Death: The American Insurrection"
28,35,16,193738,"Great Western Trail"
28,36,15,266810,"Paladins of the West Kingdom"
28,37,14,12333,"Twilight Struggle"
28,38,13,146652,"Legendary Encounters: An Alien Deck Building Game"
28,39,12,136888,"Bruges"
28,40,11,187617,"Nemo's War (Second Edition)"
