bgg_id,bgg_name,year_published,play_time,rank,bayes_average,average,users_rated,average_weight,mechanisms,publishers,designers,families,categories
192135,"Too Many Bones",2017,120,31,7.87483,8.32367,15471,3.8618,"Cooperative Game|Dice Rolling|Die Icon Resolution|Grid Movement|Narrative Choice / Paragraph|Resource to Move|Role Playing|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Square Grid|Stat Check Resolution|Tech Trees / Tech Tracks|Turn Order: Role Order|Variable Player Powers","Chip Theory Games|Asmodee|Dice Realm|Fox in the Box|Frosted Games|Gameland 游戏大陆|Lavka Games|Lucky Duck Games|Portal Games|Reflexshop|SD Games","Josh J. Carlson|Adam Carlson","Components: 4 x 4 Grids|Components: Dice with Icons|Components: PVC Cards|Crowdfunding: Kickstarter|Digital Implementations: Tabletopia|Game: Too Many Bones|Mechanism: Campaign Games|Players: Games with Solitaire Rules|Theme: Boss Battle","Adventure|Dice|Fantasy|Fighting"
120677,"Terra Mystica",2012,150,32,7.8723,8.04173,49595,3.9752,"Chaining|End Game Bonuses|Hexagon Grid|Income|Increase Value of Unchosen Resources|Network and Route Building|Tech Trees / Tech Tracks|Turn Order: Pass Order|Variable Player Powers|Variable Set-up|Victory Points as a Resource","Feuerland Spiele|Bard Centrum Gier|Capstone Games|Cranio Creations|Devir|Filosofia Éditions|FunBox Jogos|Gém Klub Kft.|HomoLudicus|Mandala Jogos|MINDOK|Swan Panasia Co., Ltd.|テンデイズゲームズ (TendaysGames)|White Goblin Games|Z-Man Games|Zvezda","Jens Drögemüller|Helge Ostertag","Category: Combinatorial|Components: Control Boards|Components: Map (Continental / National scale)|Components: Wooden pieces & boards|Creatures: Dwarves & Gnomes|Digital Implementations: Board Game Arena|Digital Implementations: Google Play|Digital Implementations: Steam|Digital Implementations: Tabletopia|Digital Implementations: Yucata|Mechanism: Tableau Building|Misc: BGG Hall of Fame|Series: Terra Mystica","Civilization|Economic|Fantasy|Territory Building"
266192,"Wingspan",2019,70,33,7.86799,8.01915,103559,2.4715,"Action Queue|Dice Rolling|End Game Bonuses|Hand Management|Once-Per-Game Abilities|Open Drafting|Set Collection|Solo / Solitaire Game|Turn Order: Progressive","Stonemaier Games|999 Games|Angry Lion Games|Arclight Games|Asmodee|Automa Factory|Bluebird Games|Brain Games|Delta Vision Publishing|Divercentro|Feuerland Spiele|Ghenos Games|Green Elephant Games|Grok Games|Kaissa Chess & Games|Korea Boardgames|Lautapelit.fi|Lavka Games|Ludofy Creative|Maldito Games|Matagot|MINDOK|MIPL|NeoTroy Games|Rebel Sp. z o.o.|Regatul Jocurilor|Siam Board Games|Surfin' Meeple China|Ігромаг","Elizabeth Hargrave","Animals: Birds|Animals: Crows / Ravens / Magpies|Animals: Ducks|Animals: Eagles|Animals: Geese|Animals: Owls|Animals: Turkeys|Components: Control Boards|Components: Dice with Icons|Components: Drop Tower|Components: Game Trayz Inside|Digital Implementations: Apple App Store|Digital Implementations: Board Game Arena|Digital Implementations: Google Play|Digital Implementations: Steam|Digital Implementations: TableTop Simulator Mod (TTS)|Digital Implementations: Tabletopia|Game: Wingspan|Mechanism: Tableau Building|Misc: Made by Panda|Misc: Watch It Played How To Videos|Organizations: Automa Factory|Players: Games with Solitaire Rules|Theme: Biology|Theme: Nature","Animals|Card Game|Educational"
164928,"Orléans",2014,90,34,7.86147,8.04857,33678,3.0219,"Contracts|Deck, Bag, and Pool Building|End Game Bonuses|Events|Kill Steal|Point to Point Movement|Simultaneous Action Selection|Tech Trees / Tech Tracks|Turn Order: Progressive|Variable Set-up|Worker Placement, Different Worker Types","dlp games|Arclight Games|Arrakis Games|Baldar|BGA Plus|Capstone Games|Cranio Creations|Engames|GaGa Games|Games7Days|Korea Boardgames|Matagot|MEEPLE|MeepleBR|Surfin' Meeple China|Swan Panasia Co., Ltd.|Tasty Minstrel Games|White Goblin Games","Reiner Stockhausen","Cities: Orléans (France)|Components:  Meeples|Components: Map (Continental / National scale)|Country: France|Crowdfunding: Kickstarter|Crowdfunding: Wspieram|Digital Implementations: Board Game Arena|Digital Implementations: Tabletopia|Game: Orléans|Misc: Made by Panda|Players: Games with expansions that add solo play|Religious: Monks/Abbots & Monasteries/Abbeys","Medieval|Religious|Travel"
96848,"Mage Knight Board Game",2011,240,36,7.8442,8.08143,34318,4.3696,"Card Play Conflict Resolution|Cooperative Game|Deck, Bag, and Pool Building|Dice Rolling|Grid Movement|Hand Management|Hexagon Grid|Modular Board|Multi-Use Cards|Open Drafting|Role Playing|Solo / Solitaire Game|Tags|Turn Order: Claim Action|Variable Player Powers","WizKids (I)|Asmodee|Giochi Uniti|Intrafin Games|Lacerta|NECA|Pegasus Spiele|REXhry","Vlaada Chvátil","Category: Dungeon Crawler|Components: Clix|Components: Miniatures|Components: Multi-Use Cards|Players: Games with Solitaire Rules|Setting: Mage Knight","Adventure|Exploration|Fantasy|Fighting|Miniatures"
251247,"Barrage",2019,120,37,7.84106,8.14802,19785,4.1167,"Action Retrieval|Contracts|End Game Bonuses|Income|Network and Route Building|Ownership|Solo / Solitaire Game|Turn Order: Stat-Based|Variable Player Powers|Variable Set-up|Worker Placement","Cranio Creations|CrowD Games|Delta Vision Publishing|Feuerland Spiele|Galápagos Jogos|Game Harbor|Intrafin Games|Korea Boardgames|Maldito Games|Portal Games|sternenschimmermeer|テンデイズゲームズ (TendaysGames)|TLAMA games|WoodCat","Tommaso Battista|Simone Luciani","Components: Control Boards|Crowdfunding: Kickstarter|Digital Implementations: Board Game Arena|Digital Implementations: Tabletopia|Game: Barrage|Occupation: Architect|Players: Games with Solitaire Rules|Theme: Art style – Art Deco|Theme: Dieselpunk|Theme: Electricity Generation","Economic|Environmental|Industry / Manufacturing"
373106,"Sky Team",2023,15,35,7.85235,8.16379,20751,2.0502,"Communication Limits|Cooperative Game|Dice Rolling|Scenario / Mission / Campaign Game|Simulation|Turn Order: Progressive|Variable Player Powers|Variable Set-up|Worker Placement with Dice Workers","Scorpion Masqué|999 Games|ADC Blackfire Entertainment|Asmodee|Brädspel.se|Galápagos Jogos|Games4you|Geekach Games|Hachette Boardgames USA|Kaissa Chess & Games|KOSMOS|Lautapelit.fi|Lavka Games|Lucky Duck Games|Reflexshop|Regatul Jocurilor|Sugorokuya|Tabletop KZ|YOKA Games","Luc Rémond","Category: Dized Tutorial|Digital Implementations: Board Game Arena|Digital Implementations: TableTop Simulator Mod (TTS)|Players: Two-Player Only Games|Series: Two-player games (Kosmos)","Aviation / Flight"
324856,"The Crew: Mission Deep Sea",2021,20,39,7.82623,8.09634,21782,2.0356,"Communication Limits|Cooperative Game|Deduction|Hand Management|Scenario / Mission / Campaign Game|Trick-taking","KOSMOS|999 Games|Devir|Galakta|Giochi Uniti|GP Games|IELLO|Kaissa Chess & Games|Korea Boardgames|MINDOK|MIPL|Piatnik|Swan Panasia Co., Ltd.|Zvezda","Thomas Sing","Admin: Better Description Needed!|Digital Implementations: Board Game Arena|Digital Implementations: Tabletopia|Game: The Crew|Mechanism: Artificial Player|Misc: LongPack Games|Theme: Under the Sea","Adventure|Card Game|Deduction|Mythology|Nautical"
199792,"Everdell",2018,80,40,7.82602,8.00175,61958,2.8247,"Contracts|End Game Bonuses|Hand Management|Income|Open Drafting|Ownership|Set Collection|Solo / Solitaire Game|Tags|Variable Set-up|Worker Placement","Starling Games (II)|Abraxas|Arclight Games|CMON Global Limited|Fantasmagoria|Galápagos Jogos|Gameology (Gameology Romania)|Gém Klub Kft.|Hobby World|Kaissa Chess & Games|Maldito Games|Matagot|MIPL|Pegasus Spiele|Rebel Sp. z o.o.|REXhry|Spilbræt.dk|Tabletop Tycoon Inc.|White Goblin Games|YOKA Games|Ігромаг","James A. Wilson","Animals: Badgers|Animals: Bats|Animals: Birds|Animals: Foxes|Animals: Hedgehogs / Porcupines|Animals: Lizards|Animals: Mice|Animals: Moles|Animals: Owls|Animals: Skunks|Animals: Squirrels|Animals: Turtles|Category: Dized Tutorial|Components: 3-Dimensional (3D)|Components: Meeples (Animal) / Animeeples|Components: Wooden pieces & boards|Crowdfunding: Kickstarter|Digital Implementations: Google Play|Digital Implementations: Steam|Digital Implementations: TableTop Simulator Mod (TTS)|Digital Implementations: Tabletopia|Game: Everdell|Mechanism: Tableau Building|Misc: LongPack Games|Misc: Watch It Played How To Videos|Players: Games with Solitaire Rules|Theme: Anthropomorphic Animals|Theme: Nature|Theme: Trees and Forests","Animals|Card Game|City Building|Fantasy"
421006,"The Lord of the Rings: Duel for Middle-earth",2024,45,38,7.83026,8.39826,10758,2.0588,"Area Majority / Influence|Hand Management|Income|Layering|Market|Modular Board|Multi-Use Cards|Once-Per-Game Abilities|Open Drafting|Point to Point Movement|Race|Relative Movement|Set Collection|Sudden Death Ending|Tags|Take That|Tech Trees / Tech Tracks|Variable Player Powers|Variable Set-up","Repos Production|ADC Blackfire Entertainment|CoolPlay|Galápagos Jogos|Gém Klub Kft.|Hobby Japan|Korea Boardgames|Metagame Studio|Ponva d.o.o.|Rebel Sp. z o.o.|Ігромаг","Antoine Bauza|Bruno Cathala","Authors: J.R.R. Tolkien|Digital Implementations: TableTop Simulator Mod (TTS)|Game: 7 Wonders Duel|Mechanism: Tableau Building|Misc: LongPack Games|Players: Two-Player Only Games","Card Game|Fantasy|Novel-based"
366013,"Heat: Pedal to the Metal",2022,60,42,7.79771,8.02137,32535,2.1916,"Catch the Leader|Deck, Bag, and Pool Building|Hand Management|Programmed Movement|Push Your Luck|Race|Simulation|Simultaneous Action Selection|Solo / Solitaire Game|Track Movement|Variable Set-up","Days of Wonder|ADC Blackfire Entertainment|CoolPlay|Galápagos Jogos|Gém Klub Kft.|GoKids 玩樂小子|Hobby Japan|Hobby World|Kaissa Chess & Games|Korea Boardgames|Lord of Boards","Asger Harding Granerud|Daniel Skjold Pedersen","Game: Heat – Pedal to the Metal|Country: France|Country: Great Britain|Country: Italy|Country: USA|Digital Implementations: Board Game Arena|Misc: Watch It Played How To Videos|Players: Games with Solitaire Rules|Sports: Auto Racing|Sports: Formula 1|Theme: Retro","Racing|Sports"
285774,"Marvel Champions: The Card Game",2019,90,43,7.79311,8.11404,25908,2.9484,"Card Play Conflict Resolution|Cooperative Game|Deck Construction|Hand Management|Interrupts|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Turn Order: Progressive|Variable Player Powers|Variable Set-up","Fantasy Flight Games|ADC Blackfire Entertainment|Kilogames|Korea Boardgames|NeoTroy Games","Michael Boggs|Nate French|Caleb Grace","Collectible: Living Card Game (Fantasy Flight Games)|Comic Books: Marvel Universe|Game: Marvel Champions – The Card Game|Mechanism: Tableau Building|Players: Games with Solitaire Rules|Theme: Boss Battle|Theme: Superheroes","Card Game|Collectible Components|Comic Book / Strip|Fighting"
521,"Crokinole",1876,30,46,7.78602,8.0527,19662,1.2243,"Flicking|Team-Based Game","(Public Domain)|(Unknown)|alfaset|BrownCastle Games|Carrom Company|Cogitate Games|Coleco Industries, Inc.|Crokinole World|Felsberger|Ferti|Gameland 游戏大陆|Gerhards Spiel und Design|Hilinski Brothers|Industries Prince, Inc.|John Jaques of London|Korea Boardgames|Let's Play Games! LLC|M. B. Ross|Mayday Games|Mitra|Mr. Crokinole|Muzzies' Country Lane Woodshop|Noris Spiele|Tischlerei Knels & Jeske GmbH|Tracey Boards|Willard|Wooden Games Crokinole|Wooden You Know Crokinole Boards","(Uncredited)","Components: Wooden pieces & boards|Mechanism: Finger Flicking Games|Traditional Games: Crokinole","Action / Dexterity"
175914,"Food Chain Magnate",2015,240,48,7.78297,8.04423,21735,4.191,"Delayed Purchase|Income|Market|Modular Board|Open Drafting|Simultaneous Action Selection|Victory Points as a Resource","Lucky Duck Games|Splotter Spellen|Angry Lion Games|Ediciones MasQueOca|Fox in the Box|Galápagos Jogos|MINDOK|MS Edizioni|New Games Order, LLC|One Moment Games|Portal Games","Jeroen Doumen|Joris Wiersinga","Brands: Restaurants|Components: Map (City Scale)|Crowdfunding: Gamefound|Decades: The 1950's|Digital Implementations: Boardgamecore|Food & Drink: Beer|Food & Drink: Burgers|Food & Drink: Pizza|Misc: Made by Panda|Theme: Food / Cooking|Theme: Pub, Bars, Bistros...|Theme: Retro","Economic|Industry / Manufacturing"
256960,"Pax Pamir: Second Edition",2019,120,49,7.77823,8.14967,15974,3.8479,"Action Points|Area Majority / Influence|Area Movement|Auction: Dutch|Bribery|Hand Management|Increase Value of Unchosen Resources|Negotiation|Open Drafting|Score-and-Reset Game|Simulation|Solo / Solitaire Game|Tags|Take That","Wehrlegig Games|2Tomatoes Games|CrowD Games|Fox in the Box|Galakta|Galápagos Jogos|Giochix.it|Korea Boardgames|Spielworxx|テンデイズゲームズ (TendaysGames)|YOKA Games","Cole Wehrle","Components: Wooden pieces & boards|Country: Afghanistan|Country: United Kingdom|Crowdfunding: Kickstarter|Digital Implementations: Board Game Arena|Digital Implementations: Rally the Troops|Game: Pax Pamir|History: Anglo-Afghan Wars|Mechanism: Tableau Building|Misc: Made by Panda|Players: Games with Solitaire Rules|Series: Pax|Theme: Colonial","Economic|Educational|Negotiation|Political|Post-Napoleonic|Spies / Secret Agents"
247763,"Underwater Cities",2018,150,50,7.77572,8.04607,21404,3.5816,"End Game Bonuses|Hand Management|Income|Network and Route Building|Solo / Solitaire Game|Turn Order: Claim Action|Turn Order: Stat-Based|Worker Placement","Delicious Games|Arrakis Games|Atalia|Gém Klub Kft.|Hobby World|MeepleBR|MINDOK|MS Edizioni|MYBG Co., Ltd.|Pegasus Spiele|Portal Games|Rio Grande Games|sternenschimmermeer|数寄ゲームズ (Suki Games)","Vladimír Suchý","Digital Implementations: Steam|Digital Implementations: TableTop Simulator Mod (TTS)|Digital Implementations: Yucata|Mechanism: Tableau Building|Players: Games with Solitaire Rules|Theme: Under the Sea","Card Game|City Building|Civilization|Industry / Manufacturing|Nautical|Science Fiction"
321608,"Hegemony: Lead Your Class to Victory",2023,180,44,7.78982,8.42393,9583,4.2165,"Action / Event|Hand Management|Roles with Asymmetric Information|Simulation|Variable Player Powers|Voting|Worker Placement, Different Worker Types","Hegemonic Project Games|Board Game Rookie|CMON Global Limited|Don't Panic Games|Lavka Games|MYBG Co., Ltd.|Portal Games","Vangelis Bagiartakis|Varnavas Timotheou","Components:  Meeples|Crowdfunding: Kickstarter|Crowdfunding: Spieleschmiede|Digital Implementations: TableTop Simulator Mod (TTS)|Digital Implementations: Tabletopia|Game: Hegemony","Economic|Educational|Negotiation|Political"
3076,"Puerto Rico",2002,150,51,7.76232,7.90442,72728,3.2686,"Action Drafting|End Game Bonuses|Follow|Hidden Victory Points|Increase Value of Unchosen Resources|Turn Order: Progressive|Variable Phase Order","alea|Ravensburger|Albi|Devir|Filosofia Éditions|Kaissa Chess & Games|Lautapelit.fi|MINDOK|Rio Grande Games|Stratelibri|Swan Panasia Co., Ltd.|Tilsit|VAKKO","Andreas Seyfarth","Components: Wooden pieces & boards|Country: Puerto Rico|Digital Implementations: Board Game Arena|Digital Implementations: BrettspielWelt|Game: Puerto Rico|Mechanism: Tableau Building|Misc: Dice Tower Hall of Fame|Series: Alea Big Box|Theme: Colonial|Theme: Tropical","City Building|Economic|Farming"
295947,"Cascadia",2021,45,54,7.74981,7.9159,47608,1.8519,"End Game Bonuses|Hexagon Grid|Open Drafting|Pattern Building|Solo / Solitaire Game|Tile Placement|Variable Set-up|Victory Points as a Resource","Flatout Games|Alderac Entertainment Group|Boardgame Mall|CMON Global Limited|CrowD Games|Delirium Games|Fantasmagoria|Gaming Library|Gém Klub Kft.|Grok Games|Hid Konem (Хід Конем)|Kaissa Chess & Games|KOSMOS|Little Rocket Games|Lord of Boards|Lucky Duck Games|MINDOK|MIPL|NeoTroy Games|Regatul Jocurilor|Salta da Caixa|Terra Publica|Tower Tactic Games|White Goblin Games|株式会社ケンビル (KenBill)","Randy Flynn","Animals: Bears|Animals: Eagles|Animals: Fish / Fishes|Animals: Foxes|Animals: Moose / Elk|Components: Hexagonal Tiles|Components: Wooden pieces & boards|Crowdfunding: Kickstarter|Digital Implementations: Apple App Store|Digital Implementations: Steam|Digital Implementations: Tabletopia|Players: Games with Solitaire Rules|Series: Cascadia|States: Washington|Theme: Nature","Animals|Environmental"
253344,"Cthulhu: Death May Die",2019,120,53,7.75122,8.18767,14963,2.4899,"Action Points|Area Movement|Cooperative Game|Dice Rolling|Role Playing|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Variable Player Powers","CMON Global Limited|Guillotine Games|Arclight Games|Asmodee|BoardM Factory|Delta Vision Publishing|Edge Entertainment|Galápagos Jogos|Game Harbor|Hobby World|Portal Games|REXhry|Ігромаг","Rob Daviau|Eric M. Lang","Category: Dized Tutorial|Category: Dungeon Crawler|Components: Dice with Icons|Components: Miniatures|Country: USA|Creatures: Monsters|Crowdfunding: Kickstarter|Digital Implementations: TableTop Simulator Mod (TTS)|Game: Cthulhu: Death may Die|Players: Games with Solitaire Rules|Region: New England (USA)|Theme: Boss Battle|Theme: Cthulhu Mythos","Fantasy|Fighting|Horror|Miniatures|Novel-based"
314040,"Pandemic Legacy: Season 0",2020,60,56,7.74585,8.36282,8709,3.1557,"Action Points|Cooperative Game|Hand Management|Legacy Game|Point to Point Movement|Scenario / Mission / Campaign Game|Set Collection|Tags|Trading|Variable Player Powers","Z-Man Games|Galápagos Jogos|Gém Klub Kft.|Hobby Japan|Korea Boardgames|Lifestyle Boardgames Ltd|Rebel Sp. z o.o.","Rob Daviau|Matt Leacock","Components: Map (Global Scale)|Decades: The 1960's|Digital Implementations: Tabletopia|Game: Pandemic|History: Cold War|Mechanism: Campaign Games|Mechanism: Legacy|Medical: Diseases|Misc: Limited Replayability|Misc: Made by Panda|Misc: Watch It Played How To Videos|Occupation: Medic / Doctor / Nurses|Occupation: Researcher / Scientist|Theme: Alternate History|Theme: Retro|Versions & Editions: Legacy Versions of Non-Legacy Games","Medical|Spies / Secret Agents"
